order_item_id,order_id,product_id,quantity,unit_price
18507,9165,76,1,236.21
18508,9165,93,1,232.91
18509,9166,80,1,435.73
18510,9167,275,2,57.97
18511,9167,143,1,240.24
18512,9168,444,1,127.11
18513,9168,80,1,413.54
18514,9169,184,1,2671.71
18515,9169,311,1,361.77
18516,9169,303,1,240.63
18517,9170,17,1,112.42
18518,9170,1,1,1052.95
18519,9170,140,1,2385.81
18520,9171,372,2,27.58
18521,9171,385,1,79.58
18522,9172,232,1,1331.86
18523,9172,310,1,40.93
18524,9173,117,2,600.58
18525,9174,361,1,1159.74
18526,9174,60,1,150.95
18527,9174,480,1,156.47
18528,9175,342,1,129.24
18529,9176,100,1,47.54
18530,9176,164,1,147.95
18531,9177,475,1,285.74
18532,9177,75,2,462.62
18533,9178,304,1,301.87
18534,9179,406,2,447.1
18535,9180,149,1,44.23
18536,9180,61,2,45.45
18537,9181,490,2,88.04
18538,9182,21,1,68.19
18539,9182,307,2,159.74
18540,9182,389,1,209.96
18541,9182,238,1,38.63
18542,9183,15,1,633.02
18543,9184,9,1,68.68
18544,9185,13,2,572.86
18545,9185,459,1,246.35
18546,9186,319,2,578.94
18547,9186,148,1,266.5
18548,9186,466,1,326.23
18549,9187,125,1,124.68
18550,9188,314,1,100.61
18551,9189,403,1,135.22
18552,9189,391,1,504.76
18553,9190,477,1,23.72
18554,9190,336,1,15.47
18555,9191,241,1,623.76
18556,9191,285,1,61.86
18557,9191,210,2,68.35
18558,9192,148,2,239.35
18559,9192,376,2,50.21
18560,9192,453,1,1367.23
18561,9193,282,1,43.36
18562,9193,19,2,220.3
18563,9194,329,2,59.92
18564,9194,262,2,2605.34
18565,9195,475,1,291.09
18566,9196,12,1,302.77
18567,9196,198,1,100.59
18568,9197,255,2,73.58
18569,9198,329,1,47.83
18570,9198,364,1,393.54
18571,9199,238,1,41.12
18572,9199,286,1,38.94
18573,9199,300,1,42.93
18574,9200,342,1,138.27
18575,9200,75,1,475.06
18576,9200,50,1,61.43
18577,9200,114,2,1977.71
18578,9201,129,1,27.72
18579,9201,477,2,22.6
18580,9202,421,1,346.29
18581,9202,369,3,127.43
18582,9202,207,1,84.5
18583,9202,306,1,109.26
18584,9202,295,2,73.51
18585,9203,417,1,260.49
18586,9203,170,2,444.5
18587,9203,283,1,50.93
18588,9204,469,2,170.29
18589,9205,304,1,272.53
18590,9205,293,1,372.72
18591,9205,157,1,2075.69
18592,9206,279,1,212.61
18593,9207,96,1,274.47
18594,9207,295,1,90.19
18595,9207,459,1,228.23
18596,9208,428,1,2572.16
18597,9209,494,2,601.65
18598,9210,327,1,71.03
18599,9210,26,2,222.99
18600,9211,184,1,2230.28
18601,9211,458,1,346.67
18602,9212,312,1,45.16
18603,9213,220,1,103.33
18604,9214,35,2,720.27
18605,9215,199,1,243.28
18606,9216,236,1,1867.3
18607,9217,232,1,1462.71
18608,9218,191,1,66.63
18609,9219,43,2,18.64
18610,9219,205,2,399.39
18611,9219,163,1,505.43
18612,9220,213,2,195.87
18613,9220,48,1,349.35
18614,9220,475,1,271.75
18615,9221,340,1,82.26
18616,9221,287,1,252.74
18617,9221,36,2,390.82
18618,9221,154,1,416.98
18619,9221,301,1,225.85
18620,9222,30,2,50.02
18621,9223,113,3,107.86
18622,9224,263,1,53.76
18623,9224,144,1,153.34
18624,9225,371,2,48.24
18625,9226,328,2,1587.43
18626,9226,314,1,101.43
18627,9226,435,2,355.81
18628,9227,138,3,91.9
18629,9227,155,3,480.86
18630,9228,441,1,69.44
18631,9228,466,2,320.09
18632,9228,93,2,218.84
18633,9229,273,1,409.15
18634,9230,124,1,25.64
18635,9231,462,1,278.25
18636,9231,129,1,33.65
18637,9231,90,1,141.52
18638,9232,263,1,54.77
18639,9233,141,1,464.95
18640,9233,41,1,120.34
18641,9234,158,2,1905.21
18642,9235,176,2,630.05
18643,9236,308,3,150.27
18644,9237,274,2,92.43
18645,9238,235,1,75.24
18646,9238,145,3,165.25
18647,9239,476,1,748.24
18648,9239,15,2,610.97
18649,9239,197,1,583.25
18650,9240,289,2,36.34
18651,9240,415,3,189.52
18652,9240,194,2,483.83
18653,9241,143,1,220.43
18654,9242,232,1,1414.62
18655,9242,32,2,65.74
18656,9243,114,1,2099.31
18657,9243,337,1,2301.03
18658,9244,346,1,1873.54
18659,9245,184,2,2283.14
18660,9245,93,1,218.71
18661,9245,477,2,21.38
18662,9245,114,1,2289.32
18663,9246,165,1,61.59
18664,9246,328,1,1747.79
18665,9247,269,1,53.98
18666,9247,199,1,248.28
18667,9247,116,1,240.88
18668,9248,11,1,133.28
18669,9248,467,1,159.7
18670,9249,310,1,41.2
18671,9249,223,1,94.11
18672,9249,201,1,425.98
18673,9250,47,2,997.92
18674,9250,227,1,495.68
18675,9251,249,1,275.29
18676,9251,152,1,92.55
18677,9252,308,1,170.97
18678,9252,72,1,31.82
18679,9253,14,1,666.65
18680,9253,155,1,448.72
18681,9253,45,1,216.88
18682,9254,278,1,348.34
18683,9254,475,1,276.94
18684,9255,464,1,68.15
18685,9255,62,1,221.74
18686,9256,303,1,283.28
18687,9257,196,2,957.03
18688,9257,310,1,40.27
18689,9258,440,1,303.54
18690,9259,203,1,25.59
18691,9260,420,2,187.79
18692,9261,498,1,48.12
18693,9262,430,1,369.97
18694,9262,119,1,2612.68
18695,9263,257,3,648.39
18696,9263,24,1,1035.6
18697,9264,400,1,376.03
18698,9265,4,2,64.67
18699,9265,95,1,1940.16
18700,9265,78,1,37.69
18701,9265,24,1,1138.25
18702,9266,344,1,312.29
18703,9267,55,2,281.37
18704,9268,330,1,174.3
18705,9268,125,1,128.37
18706,9268,109,1,87.76
18707,9269,251,1,93.89
18708,9269,310,1,38.81
18709,9269,250,1,604.12
18710,9269,44,2,245.08
18711,9269,32,1,67.86
18712,9270,331,1,111.21
18713,9271,363,2,202.7
18714,9271,298,2,83.2
18715,9272,221,1,178.19
18716,9273,75,1,486.03
18717,9273,95,1,2315.48
18718,9273,431,1,78.9
18719,9274,367,3,235.15
18720,9274,368,1,457.0
18721,9274,347,1,319.76
18722,9274,144,1,142.61
18723,9274,359,2,109.24
18724,9275,264,1,279.2
18725,9276,182,1,22.19
18726,9277,2,1,435.99
18727,9277,373,1,365.76
18728,9277,231,2,614.46
18729,9278,117,1,556.19
18730,9278,1,1,1087.47
18731,9279,373,2,337.43
18732,9279,412,1,792.92
18733,9280,381,1,96.0
18734,9281,493,1,237.21
18735,9281,198,1,109.77
18736,9282,239,1,175.72
18737,9283,394,2,95.51
18738,9284,170,1,397.9
18739,9285,226,1,134.69
18740,9286,429,3,183.66
18741,9287,7,1,20.85
18742,9288,315,2,655.8
18743,9288,152,1,74.23
18744,9289,101,2,35.18
18745,9290,472,1,2818.68
18746,9291,499,1,752.5
18747,9291,256,1,59.25
18748,9291,220,1,103.86
18749,9292,175,1,77.1
18750,9293,91,2,460.48
18751,9293,338,2,595.17
18752,9293,242,1,430.58
18753,9294,35,2,745.02
18754,9295,402,1,222.76
18755,9295,295,1,76.51
18756,9296,45,1,212.8
18757,9297,245,2,29.04
18758,9297,281,2,621.01
18759,9298,340,1,93.94
18760,9298,38,1,73.36
18761,9299,80,1,434.29
18762,9299,68,1,96.19
18763,9300,346,1,1548.61
18764,9300,59,1,16.29
18765,9300,201,1,433.27
18766,9300,245,1,29.09
18767,9300,321,1,1592.51
18768,9301,13,1,664.16
18769,9301,198,1,96.66
18770,9301,323,1,204.41
18771,9301,423,1,51.59
18772,9302,105,1,740.29
18773,9302,172,1,35.98
18774,9303,78,1,36.62
18775,9303,102,1,1631.66
18776,9303,351,1,213.78
18777,9303,249,1,253.38
18778,9304,183,1,2336.51
18779,9304,300,1,50.07
18780,9304,80,1,400.11
18781,9305,194,1,522.28
18782,9305,420,1,242.94
18783,9305,326,2,198.54
18784,9306,332,2,84.17
18785,9307,213,3,209.16
18786,9307,113,1,117.16
18787,9307,467,1,136.09
18788,9308,43,1,17.79
18789,9308,147,1,1517.33
18790,9309,311,2,307.43
18791,9310,12,1,259.88
18792,9310,21,1,70.18
18793,9311,233,2,253.05
18794,9312,396,1,112.42
18795,9312,466,2,279.95
18796,9313,386,1,658.52
18797,9314,465,1,102.42
18798,9315,448,1,84.86
18799,9316,107,1,1060.42
18800,9316,74,1,202.01
18801,9316,133,1,28.04
18802,9316,224,2,180.92
18803,9317,338,1,480.76
18804,9317,321,1,1497.54
18805,9318,195,1,174.98
18806,9319,65,2,93.26
18807,9319,498,2,42.26
18808,9319,246,1,101.15
18809,9320,366,1,274.99
18810,9320,133,1,26.18
18811,9321,338,2,512.19
18812,9322,411,1,113.58
18813,9322,350,1,425.88
18814,9323,176,1,594.79
18815,9323,292,1,41.61
18816,9323,37,2,857.84
18817,9323,452,1,63.64
18818,9324,471,1,29.15
18819,9324,269,2,49.85
18820,9324,72,1,31.87
18821,9325,51,2,282.75
18822,9326,342,1,150.84
18823,9326,446,1,636.96
18824,9327,412,1,739.12
18825,9327,181,1,47.11
18826,9327,84,1,289.05
18827,9328,202,1,70.59
18828,9328,150,1,145.31
18829,9329,228,1,210.49
18830,9329,444,2,128.12
18831,9330,447,1,3002.16
18832,9331,33,1,21.47
18833,9332,250,1,708.37
18834,9332,94,1,1768.64
18835,9333,483,2,1429.15
18836,9333,177,1,546.58
18837,9333,113,2,93.69
18838,9334,251,1,89.44
18839,9334,487,1,18.02
18840,9334,428,2,2677.8
18841,9335,161,2,117.28
18842,9336,315,1,689.74
18843,9336,241,1,712.56
18844,9337,271,1,2083.81
18845,9337,226,1,136.53
18846,9337,262,1,2507.16
18847,9338,219,1,78.77
18848,9339,143,2,212.43
18849,9340,148,1,266.43
18850,9340,363,2,216.81
18851,9340,189,2,69.31
18852,9341,12,1,269.5
18853,9341,158,2,2368.61
18854,9341,209,1,13.87
18855,9342,162,1,490.26
18856,9342,3,1,497.47
18857,9342,491,2,1247.98
18858,9343,67,1,113.9
18859,9344,168,1,62.7
18860,9344,197,2,484.76
18861,9345,440,1,278.06
18862,9345,57,2,354.92
18863,9345,74,2,243.37
18864,9345,420,1,217.42
18865,9346,444,2,107.27
18866,9346,216,1,81.94
18867,9347,385,1,75.6
18868,9347,230,1,499.58
18869,9347,449,1,197.94
18870,9348,92,1,351.93
18871,9348,306,1,100.47
18872,9349,379,1,385.68
18873,9349,164,1,153.53
18874,9350,315,3,686.57
18875,9350,226,1,125.47
18876,9351,132,1,612.88
18877,9351,351,1,237.66
18878,9351,450,1,352.34
18879,9351,138,1,86.85
18880,9352,38,1,69.26
18881,9352,68,1,97.09
18882,9352,295,1,79.41
18883,9353,224,2,193.19
18884,9354,462,2,333.55
18885,9354,3,2,598.31
18886,9355,404,1,366.16
18887,9355,101,1,28.5
18888,9355,150,2,166.88
18889,9356,237,2,90.42
18890,9357,147,2,1680.13
18891,9357,467,1,167.33
18892,9357,177,1,567.05
18893,9357,498,1,37.44
18894,9357,253,1,250.67
18895,9358,238,1,41.44
18896,9358,440,1,303.4
18897,9359,192,1,747.04
18898,9360,150,2,159.29
18899,9360,358,1,153.37
18900,9360,336,1,16.66
18901,9360,27,1,145.08
18902,9361,105,1,658.12
18903,9362,69,2,39.18
18904,9362,48,2,420.74
18905,9362,150,1,161.24
18906,9362,232,1,1477.73
18907,9363,397,1,2433.19
18908,9364,228,1,177.47
18909,9364,331,1,116.22
18910,9364,375,2,293.79
18911,9365,356,2,275.02
18912,9366,358,1,177.22
18913,9366,361,1,988.44
18914,9366,139,2,49.31
18915,9366,163,1,526.42
18916,9367,250,1,628.05
18917,9367,205,1,430.98
18918,9368,7,1,20.62
18919,9369,209,2,15.39
18920,9369,323,1,167.07
18921,9369,113,1,108.78
18922,9369,344,1,321.2
18923,9369,72,1,36.83
18924,9370,219,1,83.94
18925,9370,103,1,42.64
18926,9371,35,1,701.04
18927,9371,71,1,624.95
18928,9371,453,2,1344.16
18929,9372,14,1,578.19
18930,9372,421,2,390.46
18931,9373,457,1,16.19
18932,9374,150,1,132.76
18933,9375,65,1,83.61
18934,9376,396,1,111.33
18935,9377,105,2,596.61
18936,9377,386,1,565.59
18937,9377,109,1,92.31
18938,9378,346,1,1730.15
18939,9378,296,3,60.19
18940,9378,196,2,912.43
18941,9379,86,1,159.94
18942,9379,481,1,272.03
18943,9380,310,1,44.69
18944,9380,208,1,1763.45
18945,9381,358,1,192.51
18946,9382,5,1,58.25
18947,9383,328,2,1504.43
18948,9383,347,1,292.44
18949,9383,130,1,1563.6
18950,9384,457,1,13.21
18951,9384,223,1,84.52
18952,9385,69,1,37.92
18953,9386,190,1,81.62
18954,9386,470,2,298.73
18955,9387,291,1,31.37
18956,9388,59,1,20.66
18957,9389,75,1,579.47
18958,9390,391,2,403.66
18959,9391,465,3,95.1
18960,9392,192,1,588.24
18961,9392,26,2,222.41
18962,9392,423,1,44.58
18963,9393,40,2,144.84
18964,9393,56,2,275.58
18965,9393,461,1,113.57
18966,9394,201,1,517.78
18967,9394,57,2,311.72
18968,9394,244,1,102.47
18969,9395,367,1,290.01
18970,9395,354,1,31.19
18971,9396,277,2,404.72
18972,9397,111,2,103.5
18973,9398,376,1,47.11
18974,9399,328,1,1545.32
18975,9399,388,1,517.96
18976,9400,147,1,1863.01
18977,9400,131,2,53.9
18978,9400,327,1,60.94
18979,9400,35,1,772.6
18980,9401,32,1,59.74
18981,9401,140,1,2947.48
18982,9402,179,2,249.8
18983,9403,458,1,398.2
18984,9403,261,1,400.77
18985,9404,352,2,2169.82
18986,9405,98,2,51.52
18987,9405,268,2,1748.17
18988,9405,325,1,263.37
18989,9406,141,3,460.84
18990,9406,264,1,272.94
18991,9407,245,1,27.26
18992,9408,164,2,149.98
18993,9408,181,2,42.94
18994,9408,259,1,464.38
18995,9409,22,2,417.29
18996,9409,320,1,215.68
18997,9410,53,1,2693.59
18998,9411,265,1,104.31
18999,9411,477,2,22.55
19000,9412,145,2,140.81
19001,9412,230,2,423.92
19002,9413,431,1,85.69
19003,9414,282,1,44.86
19004,9414,135,2,631.43
19005,9414,19,1,213.76
19006,9414,47,1,988.79
19007,9415,80,1,377.65
19008,9415,455,1,106.0
19009,9415,237,1,90.96
19010,9416,208,1,1827.47
19011,9416,460,1,406.77
19012,9417,356,1,266.31
19013,9418,248,2,2405.95
19014,9418,360,1,246.63
19015,9418,53,1,2588.9
19016,9419,55,1,276.96
19017,9420,476,1,701.74
19018,9420,200,1,571.92
19019,9421,217,2,43.41
19020,9422,292,1,42.46
19021,9422,293,1,352.46
19022,9422,241,2,736.86
19023,9423,225,1,95.18
19024,9423,183,1,2579.41
19025,9424,104,1,1435.66
19026,9424,340,1,80.7
19027,9425,212,1,2210.4
19028,9425,34,1,458.92
19029,9425,244,3,121.73
19030,9425,446,1,704.83
19031,9426,443,2,212.79
19032,9426,15,1,579.17
19033,9427,107,1,1081.81
19034,9427,192,2,650.17
19035,9428,183,1,2605.28
19036,9428,330,1,193.73
19037,9429,302,1,170.69
19038,9429,179,1,268.42
19039,9430,226,1,151.67
19040,9431,280,1,369.44
19041,9432,187,2,85.84
19042,9432,488,1,198.41
19043,9432,123,1,894.27
19044,9433,336,1,18.6
19045,9434,84,1,253.06
19046,9435,199,1,281.49
19047,9436,49,2,165.88
19048,9437,172,2,38.73
19049,9438,35,1,724.66
19050,9438,349,1,112.75
19051,9439,417,1,249.05
19052,9440,220,2,105.16
19053,9440,281,2,577.23
19054,9441,445,1,205.47
19055,9441,107,1,1054.44
19056,9441,3,2,534.57
19057,9442,4,1,65.7
19058,9443,175,1,79.83
19059,9443,105,1,604.3
19060,9444,92,1,331.81
19061,9444,246,1,107.62
19062,9445,221,1,179.45
19063,9446,416,2,154.19
19064,9446,332,1,96.44
19065,9446,114,2,2489.33
19066,9446,131,1,56.66
19067,9447,327,2,76.29
19068,9447,190,2,93.12
19069,9448,85,1,1025.71
19070,9448,164,2,167.27
19071,9449,190,2,82.31
19072,9449,484,1,1705.51
19073,9450,55,2,315.56
19074,9451,3,2,543.06
19075,9452,240,2,31.69
19076,9453,482,1,2149.91
19077,9453,469,2,158.23
19078,9454,470,1,246.04
19079,9454,289,1,44.28
19080,9454,474,1,425.96
19081,9455,454,1,279.47
19082,9455,370,1,75.59
19083,9456,328,1,1729.09
19084,9457,285,1,66.1
19085,9457,443,3,194.97
19086,9458,487,1,19.9
19087,9459,241,3,702.64
19088,9460,62,1,226.53
19089,9461,150,1,147.57
19090,9461,72,1,29.13
19091,9462,355,1,43.05
19092,9462,376,1,41.11
19093,9462,247,2,121.68
19094,9463,472,1,2805.42
19095,9463,200,1,506.07
19096,9463,102,2,1972.91
19097,9464,32,2,63.11
19098,9464,5,1,61.25
19099,9464,227,1,493.0
19100,9465,75,1,469.11
19101,9466,424,1,1594.09
19102,9466,73,2,15.14
19103,9467,73,2,12.56
19104,9467,100,2,49.85
19105,9468,251,1,89.03
19106,9468,111,1,95.91
19107,9469,179,1,260.74
19108,9469,379,2,362.43
19109,9470,435,2,285.23
19110,9470,421,1,336.79
19111,9471,241,2,705.97
19112,9471,49,1,164.46
19113,9471,388,1,627.65
19114,9472,479,2,768.67
19115,9472,62,1,198.17
19116,9473,299,1,204.61
19117,9474,56,1,249.11
19118,9474,193,1,275.2
19119,9474,187,1,81.24
19120,9475,223,1,82.98
19121,9476,207,1,87.02
19122,9476,395,2,245.07
19123,9477,152,1,76.55
19124,9478,313,1,14.27
19125,9478,371,2,54.51
19126,9478,349,1,109.08
19127,9479,438,1,629.19
19128,9479,121,1,95.56
19129,9479,100,1,47.73
19130,9480,9,1,66.77
19131,9480,315,1,559.2
19132,9481,78,1,46.81
19133,9481,83,1,953.57
19134,9482,484,2,1640.43
19135,9482,71,1,576.47
19136,9483,350,1,432.22
19137,9484,101,2,30.34
19138,9484,400,2,388.73
19139,9485,491,1,1344.46
19140,9486,66,1,267.26
19141,9486,429,2,187.21
19142,9487,39,1,171.09
19143,9487,390,1,550.25
19144,9488,320,1,174.97
19145,9489,235,1,63.1
19146,9489,11,1,138.58
19147,9489,186,1,1999.14
19148,9490,245,1,30.49
19149,9490,344,2,353.43
19150,9491,26,1,200.41
19151,9492,172,1,35.42
19152,9493,59,1,19.02
19153,9494,20,1,43.73
19154,9495,23,2,229.98
19155,9496,363,1,219.29
19156,9496,425,2,58.07
19157,9497,215,1,86.56
19158,9498,259,1,441.14
19159,9499,206,1,26.32
19160,9499,179,1,266.92
19161,9499,287,2,208.66
19162,9500,343,1,72.53
19163,9500,134,1,166.37
19164,9500,433,1,77.09
19165,9500,240,1,29.83
19166,9501,307,1,140.6
19167,9501,234,2,163.13
19168,9502,471,1,28.77
19169,9502,438,2,671.29
19170,9503,164,1,149.71
19171,9503,148,1,245.57
19172,9503,260,1,24.27
19173,9504,184,2,2445.54
19174,9504,252,1,106.42
19175,9504,458,1,367.63
19176,9505,96,3,210.75
19177,9505,56,1,257.58
19178,9505,146,1,47.13
19179,9506,242,1,498.1
19180,9506,292,1,50.7
19181,9507,197,2,548.82
19182,9508,474,1,431.48
19183,9509,437,1,38.22
19184,9510,416,2,138.73
19185,9510,80,1,379.36
19186,9510,12,1,271.56
19187,9511,47,1,977.58
19188,9511,483,1,1275.2
19189,9511,487,1,16.47
19190,9512,419,2,328.18
19191,9512,337,3,2481.16
19192,9513,187,3,92.69
19193,9514,73,1,12.85
19194,9515,276,1,258.29
19195,9515,171,2,459.23
19196,9516,462,1,349.15
19197,9517,343,2,75.74
19198,9517,66,2,263.87
19199,9517,149,1,51.47
19200,9518,416,1,137.5
19201,9518,18,1,154.55
19202,9518,353,1,349.37
19203,9518,451,2,203.66
19204,9519,11,2,156.81
19205,9519,280,2,412.12
19206,9520,45,1,228.0
19207,9520,156,2,170.91
19208,9520,342,2,143.56
19209,9521,405,1,44.12
19210,9522,45,1,223.88
19211,9522,302,1,156.13
19212,9523,393,1,116.64
19213,9523,174,1,34.15
19214,9523,144,1,150.83
19215,9524,254,2,160.56
19216,9524,450,1,276.58
19217,9524,59,1,20.43
19218,9525,374,1,296.51
19219,9526,121,2,81.86
19220,9526,164,1,179.55
19221,9526,461,1,102.01
19222,9527,196,1,1134.2
19223,9528,416,3,140.92
19224,9528,7,1,18.19
19225,9528,46,2,2112.63
19226,9528,465,1,115.72
19227,9529,370,1,71.33
19228,9529,20,1,38.96
19229,9530,270,1,109.62
19230,9530,421,1,395.23
19231,9530,305,1,81.5
19232,9531,34,1,481.54
19233,9531,284,2,41.18
19234,9532,59,1,17.31
19235,9532,373,1,346.46
19236,9532,2,1,438.14
19237,9533,438,1,626.05
19238,9534,496,1,173.06
19239,9535,270,2,101.02
19240,9536,172,1,34.04
19241,9536,358,1,154.24
19242,9536,488,1,217.71
19243,9537,172,2,32.2
19244,9538,388,1,625.5
19245,9539,319,1,555.52
19246,9539,379,2,430.95
19247,9539,118,1,567.44
19248,9540,362,1,74.74
19249,9540,113,1,108.65
19250,9541,214,3,33.89
19251,9542,125,1,118.45
19252,9542,395,3,291.32
19253,9543,88,1,73.04
19254,9544,263,1,65.51
19255,9545,72,1,35.94
19256,9546,267,2,301.79
19257,9546,35,2,632.84
19258,9547,156,1,204.51
19259,9548,458,2,314.8
19260,9548,358,1,164.17
19261,9549,434,3,100.63
19262,9550,467,2,144.84
19263,9550,368,2,400.11
19264,9550,113,2,97.29
19265,9551,19,2,240.31
19266,9551,179,1,228.44
19267,9552,485,2,76.85
19268,9553,5,1,70.78
19269,9553,442,1,754.1
19270,9554,255,1,71.83
19271,9555,310,1,44.11
19272,9555,230,1,453.05
19273,9555,317,1,1317.67
19274,9555,258,1,2098.05
19275,9556,49,1,181.39
19276,9556,286,2,42.53
19277,9557,383,1,175.64
19278,9557,158,2,2064.48
19279,9557,72,1,29.91
19280,9558,311,1,357.7
19281,9558,120,1,371.5
19282,9559,376,2,44.66
19283,9559,443,1,186.69
19284,9560,388,1,499.34
19285,9561,208,1,1998.76
19286,9561,416,1,141.16
19287,9562,246,1,104.57
19288,9563,261,2,462.23
19289,9563,254,1,151.3
19290,9564,446,1,695.92
19291,9565,337,2,2436.65
19292,9566,415,1,171.53
19293,9566,491,1,1336.4
19294,9567,475,1,261.25
19295,9567,121,1,90.08
19296,9568,270,1,97.38
19297,9568,464,2,72.66
19298,9569,13,1,601.27
19299,9569,45,3,207.49
19300,9569,374,1,297.96
19301,9569,336,1,18.47
19302,9570,236,1,1856.51
19303,9571,89,1,675.28
19304,9571,304,1,297.35
19305,9572,218,2,372.65
19306,9572,222,3,145.12
19307,9573,264,1,271.38
19308,9574,6,2,520.41
19309,9575,230,1,448.07
19310,9575,330,1,181.96
19311,9575,204,1,716.55
19312,9576,419,3,348.84
19313,9576,167,1,933.64
19314,9576,87,2,584.12
19315,9577,470,3,294.11
19316,9577,329,1,60.87
19317,9578,496,2,169.02
19318,9579,238,1,41.13
19319,9579,150,1,165.37
19320,9580,124,1,26.9
19321,9581,290,1,193.51
19322,9582,70,2,95.33
19323,9582,166,1,645.55
19324,9583,246,2,116.9
19325,9583,239,1,187.84
19326,9584,166,1,537.53
19327,9584,499,1,690.62
19328,9584,309,1,547.64
19329,9584,429,1,196.29
19330,9585,152,1,89.29
19331,9586,430,1,435.76
19332,9587,190,1,85.58
19333,9588,13,1,652.52
19334,9588,163,1,526.74
19335,9588,16,1,35.9
19336,9588,474,1,401.93
19337,9589,64,1,1114.26
19338,9590,56,2,280.71
19339,9590,457,1,14.39
19340,9590,485,1,71.75
19341,9591,169,1,29.39
19342,9591,248,1,2809.44
19343,9591,283,1,45.26
19344,9592,293,3,335.37
19345,9593,303,2,245.83
19346,9593,491,3,1443.27
19347,9594,445,2,249.7
19348,9594,203,1,26.25
19349,9594,180,1,92.38
19350,9595,274,1,104.27
19351,9595,273,2,379.91
19352,9596,332,2,83.32
19353,9596,59,1,18.21
19354,9597,270,1,92.44
19355,9597,220,1,100.14
19356,9598,447,1,3009.35
19357,9599,397,1,2361.28
19358,9599,23,1,250.44
19359,9599,3,3,577.91
19360,9599,368,1,469.21
19361,9600,135,1,752.21
19362,9601,361,1,1241.42
19363,9602,268,1,1985.82
19364,9602,486,1,275.66
19365,9603,428,1,2783.72
19366,9604,179,1,262.84
19367,9604,328,1,1603.7
19368,9604,238,1,41.73
19369,9605,329,2,61.76
19370,9605,9,1,71.86
19371,9606,302,1,155.69
19372,9606,101,1,27.28
19373,9607,53,1,2394.3
19374,9607,375,2,297.52
19375,9608,175,1,73.69
19376,9608,325,3,239.99
19377,9608,7,1,19.63
19378,9608,33,1,17.89
19379,9608,330,1,192.92
19380,9609,428,1,2346.32
19381,9609,321,1,1357.39
19382,9609,19,1,198.73
19383,9609,253,1,236.72
19384,9610,293,2,344.49
19385,9610,387,2,922.15
19386,9611,339,1,1486.38
19387,9611,330,1,214.08
19388,9611,308,1,163.24
19389,9612,93,2,226.21
19390,9612,83,3,1053.92
19391,9612,117,2,569.16
19392,9613,209,3,12.71
19393,9613,310,1,36.5
19394,9614,325,1,236.7
19395,9614,288,1,444.26
19396,9615,87,1,585.39
19397,9616,7,2,17.83
19398,9617,328,2,1861.34
19399,9617,101,2,34.13
19400,9618,416,1,119.22
19401,9619,464,1,70.15
19402,9620,72,1,36.62
19403,9620,133,1,28.12
19404,9621,232,1,1629.72
19405,9622,241,1,644.97
19406,9622,484,1,1763.33
19407,9623,13,1,559.71
19408,9623,358,1,185.73
19409,9623,415,1,163.96
19410,9623,168,1,65.55
19411,9624,414,2,287.96
19412,9624,329,1,50.42
19413,9625,157,1,1688.37
19414,9626,189,1,65.66
19415,9626,462,1,336.4
19416,9627,131,1,57.85
19417,9627,26,1,197.12
19418,9627,369,2,107.27
19419,9627,195,2,164.58
19420,9628,404,1,382.7
19421,9628,107,1,1175.67
19422,9629,130,2,1637.47
19423,9630,113,1,117.15
19424,9631,371,1,48.87
19425,9632,195,2,195.57
19426,9633,459,1,253.04
19427,9634,340,1,81.15
19428,9635,182,1,27.24
19429,9635,475,1,277.8
19430,9636,102,1,1699.99
19431,9636,342,1,135.87
19432,9637,260,1,24.97
19433,9637,102,1,1687.84
19434,9638,288,1,464.32
19435,9638,380,1,83.79
19436,9639,339,3,1509.85
19437,9639,482,1,1696.03
19438,9639,475,1,271.24
19439,9640,484,2,1611.28
19440,9640,220,1,106.57
19441,9640,323,1,206.45
19442,9640,82,1,1877.22
19443,9641,427,1,1284.42
19444,9642,223,1,95.25
19445,9642,201,1,526.03
19446,9643,266,3,1908.18
19447,9644,79,2,309.54
19448,9644,16,2,32.11
19449,9644,441,1,59.76
19450,9644,340,1,82.36
19451,9645,243,1,2613.25
19452,9646,242,1,417.8
19453,9647,462,2,343.55
19454,9647,312,1,39.43
19455,9647,149,1,51.36
19456,9648,396,1,92.62
19457,9648,453,2,1356.64
19458,9648,334,1,69.81
19459,9648,210,1,56.46
19460,9649,288,1,405.37
19461,9649,112,1,102.58
19462,9650,154,1,353.72
19463,9651,306,3,121.09
19464,9651,354,2,31.61
19465,9651,173,2,267.43
19466,9652,17,1,96.54
19467,9653,391,3,440.01
19468,9653,371,3,52.7
19469,9653,405,1,46.12
19470,9654,410,1,43.24
19471,9654,31,2,470.48
19472,9655,306,1,118.47
19473,9655,90,1,142.9
19474,9656,206,2,28.15
19475,9657,376,1,42.68
19476,9658,27,1,168.11
19477,9658,235,3,68.76
19478,9658,101,1,34.54
19479,9659,470,1,300.54
19480,9660,389,1,224.53
19481,9660,101,1,30.08
19482,9660,291,1,27.45
19483,9661,229,1,2516.32
19484,9662,465,1,94.17
19485,9663,162,1,494.24
19486,9664,342,1,160.44
19487,9665,124,1,21.55
19488,9666,33,3,17.83
19489,9666,216,1,84.65
19490,9666,71,1,599.1
19491,9667,180,1,96.74
19492,9668,20,1,43.56
19493,9668,347,1,283.65
19494,9669,154,1,385.81
19495,9670,337,2,2606.45
